problem_id,difficulty,content_grouping,KCs (comma separated),max grade,type,options,problem_file_location,problem_name
QMBYCFe8V6LXZ,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.1,Other Ways to Create and Change Arrays #91F
QMBgFbQCAIh1K,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.2,Other Ways to Create and Change Arrays #26T
QMBK5NWQuVlSH,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.3,Other Ways to Create and Change Arrays #15C
QMBLz0S7xdr9O,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.4,Other Ways to Create and Change Arrays #10Y
QMBnEyFCdau4I,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.5,Other Ways to Create and Change Arrays #29J
QMBrGIT0kZQhW,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.6,Other Ways to Create and Change Arrays #02D
QMB7ai1jFz3bd,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.7,Other Ways to Create and Change Arrays #69S
QMBVep5048yM6,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.8,Other Ways to Create and Change Arrays #59D
QMBxVO7IL2Y4g,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.9,Other Ways to Create and Change Arrays #42S
QMBOFM0ep4x2H,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.10,Other Ways to Create and Change Arrays #12M
QMBYRlVPWLcXQ,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.11,Other Ways to Create and Change Arrays #49L
QMBjcQwBSDC8I,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.12,Other Ways to Create and Change Arrays #78H
QMBJhG89nfFSZ,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.13,Other Ways to Create and Change Arrays #51T
QMBsQyE5IgT9m,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.14,Other Ways to Create and Change Arrays #25O
QMBKlyHcXN1YT,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.15,Other Ways to Create and Change Arrays #20Z
QMBNuKxew9Aay,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.16,Other Ways to Create and Change Arrays #19I
QMBJjN7v1menu,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.17,Other Ways to Create and Change Arrays #52B
QMBAQXtnhJ7kZ,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.18,Other Ways to Create and Change Arrays #04Y
QMBdrju0FVAbD,2,CG1.2.6,"2.7.1,2.5.8,2.5.9,2.5.10,2.5.11,2.5.1",,Numerical,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr20.19,Other Ways to Create and Change Arrays #82R
QMBAcLoy2kM9S,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.0,Other Ways to Create and Change Arrays #74R
QMBlkct8SsB0p,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.1,Other Ways to Create and Change Arrays #75Q
QMBlUdSJnVCAF,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.2,Other Ways to Create and Change Arrays #69P
QMBeZpBmbz8LR,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.3,Other Ways to Create and Change Arrays #39J
QMBZtRKFvNMuD,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.4,Other Ways to Create and Change Arrays #24R
QMBTQcoCJuVLF,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.5,Other Ways to Create and Change Arrays #71Y
QMBRLoagliqre,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.6,Other Ways to Create and Change Arrays #85T
QMB9HCocwFvji,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.7,Other Ways to Create and Change Arrays #19R
QMB72XsPIpeG1,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.8,Other Ways to Create and Change Arrays #61S
QMBWsbUDGCzIf,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.9,Other Ways to Create and Change Arrays #52G
QMBP1DxUrAX4u,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.10,Other Ways to Create and Change Arrays #73I
QMBxyzTRlmf8L,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.11,Other Ways to Create and Change Arrays #52F
QMBz2xMgl7LTd,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.12,Other Ways to Create and Change Arrays #02S
QMB5a4VnyQNsz,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.13,Other Ways to Create and Change Arrays #43X
QMBAyrLpxCGaE,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.14,Other Ways to Create and Change Arrays #78F
QMB0Tvm5cFz6A,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.15,Other Ways to Create and Change Arrays #41S
QMB4OhX2ZSoRQ,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.16,Other Ways to Create and Change Arrays #25E
QMBD5NwympcaT,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.17,Other Ways to Create and Change Arrays #52U
QMBR2WSqrgaLZ,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.18,Other Ways to Create and Change Arrays #07G
QMBdX4kqZLAWR,2,CG1.2.6,"2.2.1,2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr21.19,Other Ways to Create and Change Arrays #71Y
QMBa7OqCoEU5I,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.0,Other Ways to Create and Change Arrays #42U
QMBMlIjGZNyRU,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.1,Other Ways to Create and Change Arrays #91N
QMBYzQ97JFlnc,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.2,Other Ways to Create and Change Arrays #27R
QMBxe4YX8dgpz,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.3,Other Ways to Create and Change Arrays #98A
QMB7ZIrcloh0u,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.4,Other Ways to Create and Change Arrays #59L
QMB5BaSibNGTD,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.5,Other Ways to Create and Change Arrays #50D
QMBRwj5kqzgPC,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.6,Other Ways to Create and Change Arrays #78D
QMBypaV3XthHR,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.7,Other Ways to Create and Change Arrays #69O
QMBFC1O0YQAif,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.8,Other Ways to Create and Change Arrays #10I
QMB1EBr90MO3n,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.9,Other Ways to Create and Change Arrays #21F
QMBSihTk67rDn,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.10,Other Ways to Create and Change Arrays #08N
QMByZsHq6w7Na,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.11,Other Ways to Create and Change Arrays #23U
QMB1smjqSEIDd,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.12,Other Ways to Create and Change Arrays #46X
QMBoRHDMr9fwN,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.13,Other Ways to Create and Change Arrays #92N
QMB76AkjYb8me,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.14,Other Ways to Create and Change Arrays #60L
QMBfTAp5WPYsG,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.15,Other Ways to Create and Change Arrays #81W
QMBpYxRty7s2q,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.16,Other Ways to Create and Change Arrays #49W
QMBI0JwYV4Aeb,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.17,Other Ways to Create and Change Arrays #31X
QMBL4J9b6uhQU,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.18,Other Ways to Create and Change Arrays #08S
QMBJZxzRwMHnO,2,CG1.2.6,"2.8.2,2.8.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr22.19,Other Ways to Create and Change Arrays #18S
QMBw58V9T4cJa,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.0,Other Ways to Create and Change Arrays #28M
QMBzurODsMP2T,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.1,Other Ways to Create and Change Arrays #16G
QMB01Mupvre9g,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.2,Other Ways to Create and Change Arrays #26C
QMBJvD91XS6Iq,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.3,Other Ways to Create and Change Arrays #78U
QMBkf7KRNBADJ,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.4,Other Ways to Create and Change Arrays #51A
QMBya0krNgqs9,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.5,Other Ways to Create and Change Arrays #30B
QMBfHsJtWMXCQ,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.6,Other Ways to Create and Change Arrays #08I
QMBXyltTZzFp1,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.7,Other Ways to Create and Change Arrays #69S
QMBEVcyTG3prk,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.8,Other Ways to Create and Change Arrays #80W
QMBzX8oqTjE1v,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.9,Other Ways to Create and Change Arrays #75H
QMBEyDA82LHCI,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.10,Other Ways to Create and Change Arrays #83Q
QMBumYgz6AGcE,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.11,Other Ways to Create and Change Arrays #90J
QMBg8bWHaiC6F,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.12,Other Ways to Create and Change Arrays #94E
QMBgAG42lPihX,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.13,Other Ways to Create and Change Arrays #62I
QMBmahX3yVjTw,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.14,Other Ways to Create and Change Arrays #25D
QMB1H4hQUsRyq,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.15,Other Ways to Create and Change Arrays #72H
QMBOyzXshdLMY,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.16,Other Ways to Create and Change Arrays #13N
QMBvYXyB8Gc62,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.17,Other Ways to Create and Change Arrays #07H
QMBzjKIpQRu3U,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.18,Other Ways to Create and Change Arrays #38A
QMBJaXvxD56jr,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr23.19,Other Ways to Create and Change Arrays #98U
QMB7v4HnTtMWb,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.0,Other Ways to Create and Change Arrays #03E
QMBWcz4qsaD6F,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1,Other Ways to Create and Change Arrays #30U
QMBI7Vo3dzqxh,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2,Other Ways to Create and Change Arrays #67F
QMBRYK7eDBS0P,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.3,Other Ways to Create and Change Arrays #57W
QMB9JLTqGpzdn,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.4,Other Ways to Create and Change Arrays #07X
QMBREGphe68IS,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.5,Other Ways to Create and Change Arrays #70W
QMBK1xjgnfQUG,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.6,Other Ways to Create and Change Arrays #27B
QMBnqDRfUOuZw,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.7,Other Ways to Create and Change Arrays #51U
QMBNPEbh0wqLF,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.8,Other Ways to Create and Change Arrays #28J
QMB2mohZwtuIJ,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.9,Other Ways to Create and Change Arrays #60R
QMBbQeFmfY5sW,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.10,Other Ways to Create and Change Arrays #27U
QMBbL23eQ6ZOr,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.11,Other Ways to Create and Change Arrays #69B
QMB1QFAnzcI9e,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.12,Other Ways to Create and Change Arrays #46U
QMBrzDSEUb9aY,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.13,Other Ways to Create and Change Arrays #02L
QMBim24U5gxzj,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.14,Other Ways to Create and Change Arrays #28I
QMBVxWnG1DzhI,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.15,Other Ways to Create and Change Arrays #16V
